imageName longitude latitude altitude Omega Phi Kappa
DJI_0287.JPG -96.36170596 29.61723039 43.01798248 -0.07153232 -2.61972537 -146.98283650
DJI_0288.JPG -96.36169206 29.61721725 42.94966976 0.22598882 -2.96303146 -146.88443282
DJI_0289.JPG -96.36167791 29.61720492 43.03521005 0.66181660 -3.26631618 -146.55973929
DJI_0290.JPG -96.36166397 29.61719240 43.00723024 0.52841479 -3.28568312 -147.92318394
DJI_0291.JPG -96.36165188 29.61717918 42.97326260 0.50810042 -4.07321542 -146.98251577
DJI_0292.JPG -96.36163766 29.61716705 43.02348782 0.97164701 -4.05508925 -137.51033040
DJI_0293.JPG -96.36162279 29.61715564 42.97512049 0.09841331 -3.79435705 -147.71296669
DJI_0294.JPG -96.36160912 29.61714197 43.08741088 0.54305571 -3.75248118 -146.72076285
DJI_0295.JPG -96.36159466 29.61712791 43.10208536 0.57069327 -3.49543941 -147.83465048
DJI_0296.JPG -96.36158203 29.61711374 43.10859727 0.87452491 -3.58275440 -143.42944617
DJI_0297.JPG -96.36156827 29.61710059 42.91626950 0.54902871 -3.22080029 -146.34949542
DJI_0298.JPG -96.36155429 29.61708633 42.90780229 0.41181448 -3.19444690 -148.70960162
DJI_0299.JPG -96.36154024 29.61707480 42.85205644 0.84928664 -2.49134767 -149.43306238
DJI_0300.JPG -96.36152736 29.61706130 42.66643305 0.39628209 -2.81345926 -149.80019308
DJI_0301.JPG -96.36151276 29.61704939 42.47364586 0.56490976 -2.44122111 -150.24071303
DJI_0302.JPG -96.36149921 29.61703603 42.39148914 0.61900053 -2.81976224 -150.13694808
DJI_0303.JPG -96.36148614 29.61702348 42.37038326 0.73047526 -2.62181302 -150.55677596
DJI_0304.JPG -96.36147127 29.61700930 42.34514264 0.24907089 -2.74634096 -150.74199464
DJI_0305.JPG -96.36145860 29.61699573 42.33921632 0.44973046 -3.05063099 -149.84485256
DJI_0306.JPG -96.36144496 29.61698390 42.44245344 0.04536499 -2.94308988 -150.79996629
DJI_0307.JPG -96.36143114 29.61697036 42.61865890 0.47354162 -2.53975234 -150.40344039
DJI_0308.JPG -96.36141750 29.61695722 42.59131681 0.78162933 -2.08376554 -150.14651232
DJI_0309.JPG -96.36140493 29.61694286 42.74616483 -0.19416938 -2.91122208 -150.40030366
DJI_0310.JPG -96.36139178 29.61693135 42.83045410 0.45248716 -3.35823417 -144.34644887
DJI_0311.JPG -96.36137842 29.61691869 42.96797349 0.19670976 -2.37775846 -148.47162820
DJI_0312.JPG -96.36136480 29.61690549 43.05256585 0.00244766 -2.46870446 -150.50252690
DJI_0313.JPG -96.36135136 29.61689313 42.87887864 0.24127767 -2.40338513 -150.21983911
DJI_0314.JPG -96.36133652 29.61688039 42.77686237 0.38082478 -2.14656328 -150.73502842
DJI_0315.JPG -96.36132250 29.61686865 42.70554773 0.38869878 -1.55520907 -150.76204267
DJI_0316.JPG -96.36130858 29.61685459 42.82318082 -0.07643325 -2.01892933 -150.73862047
DJI_0317.JPG -96.36129544 29.61684148 42.95101428 -0.25945319 -2.10256322 -150.13903471
DJI_0318.JPG -96.36128231 29.61682757 42.95480098 -0.26771967 -2.43669990 -149.89229754
DJI_0319.JPG -96.36126889 29.61681481 43.00463027 -0.39557670 -2.38219589 -148.39551249
DJI_0320.JPG -96.36125489 29.61680234 42.90189043 0.17631773 -2.53333400 -147.79535815
DJI_0321.JPG -96.36124003 29.61678889 42.82581617 -0.18151757 -2.45371533 -145.74798310
DJI_0322.JPG -96.36122818 29.61677670 42.67190334 -0.36281823 -2.26234307 -149.15112802
DJI_0323.JPG -96.36121047 29.61675708 42.26127046 0.66547993 -2.37985722 -146.65386509
DJI_0324.JPG -96.36119749 29.61674704 42.04040975 -0.25010599 -1.95273581 -146.20549992
DJI_0325.JPG -96.36115754 29.61670514 41.68327457 0.39339862 -2.37069552 -148.19849982
DJI_0326.JPG -96.36114370 29.61669177 41.63775378 0.41615974 -2.56855356 -148.51473059
DJI_0327.JPG -96.36110397 29.61665362 42.06586908 -0.82779249 -2.54886436 -149.04768463
DJI_0328.JPG -96.36111000 29.61662413 42.01161169 -0.65291471 -4.26516564 57.63306137
DJI_0329.JPG -96.36112161 29.61663471 42.06976964 -1.26452288 -1.56695384 58.82225686
DJI_0330.JPG -96.36115006 29.61666125 41.64636937 -2.29114578 1.27537970 59.48145050
DJI_0331.JPG -96.36116500 29.61667430 41.68865389 -2.68513914 2.10087762 59.09167241
DJI_0332.JPG -96.36117738 29.61668758 41.87197593 -3.17124933 2.81799830 58.67906160
DJI_0333.JPG -96.36119054 29.61670134 41.91768983 -3.20965121 2.95720503 59.27005502
DJI_0334.JPG -96.36120395 29.61671591 41.74850688 -3.81084530 3.41446907 58.54358260
DJI_0335.JPG -96.36121751 29.61672859 41.86814946 -3.43509600 3.31308722 59.55781548
DJI_0336.JPG -96.36123067 29.61674128 41.97210027 -3.46948368 3.58484574 59.53060841
DJI_0337.JPG -96.36124512 29.61675328 41.90764374 -3.61950718 3.45872858 61.02738278
DJI_0338.JPG -96.36125845 29.61676584 41.61608823 -3.61529413 3.69941565 59.83284012
DJI_0339.JPG -96.36127370 29.61677857 41.42944588 -3.60095860 3.49385148 59.37803640
DJI_0340.JPG -96.36128812 29.61679184 41.38260296 -3.42886759 3.26457164 59.90990139
DJI_0341.JPG -96.36129981 29.61680451 41.42944455 -3.11751010 3.21343223 58.15940960
DJI_0342.JPG -96.36131301 29.61681907 41.36836600 -3.17332664 3.15160064 59.63507596
DJI_0343.JPG -96.36133767 29.61684630 41.50444392 -3.33673293 2.94406561 62.57714391
DJI_0344.JPG -96.36134906 29.61685857 41.40640836 -3.08755722 2.83070913 61.83343560
DJI_0345.JPG -96.36136337 29.61687177 41.50939672 -3.08462171 3.23442580 59.78286535
DJI_0346.JPG -96.36137704 29.61688449 41.48292305 -3.28865674 3.27110629 60.10887274
DJI_0347.JPG -96.36139105 29.61689671 41.30440872 -2.90133229 2.89199053 60.59186913
DJI_0348.JPG -96.36140537 29.61690876 41.36407452 -2.71827183 2.79606934 59.38177067
DJI_0349.JPG -96.36141912 29.61692221 41.37949966 -2.82596532 2.73733405 60.36680526
DJI_0350.JPG -96.36143286 29.61693599 41.32088796 -2.80281861 2.59734407 59.92089019
DJI_0351.JPG -96.36144676 29.61694976 41.25616281 -2.64922792 2.90072830 60.37540824
DJI_0352.JPG -96.36146054 29.61696268 41.27809286 -2.62010250 2.75769768 60.58979736
DJI_0353.JPG -96.36147384 29.61697517 41.37665244 -2.77431200 2.61170134 57.44293505
DJI_0354.JPG -96.36148795 29.61698778 41.50824673 -2.35099737 2.89437816 46.29121146
DJI_0355.JPG -96.36150081 29.61699999 41.66685219 -1.64519963 3.25516331 39.76622416
DJI_0356.JPG -96.36151389 29.61701233 41.66203500 -2.08699630 2.77667455 49.37891281
DJI_0357.JPG -96.36152763 29.61702415 41.40513269 -2.21390322 2.69799955 51.45149448
DJI_0358.JPG -96.36154091 29.61703708 41.40133779 -2.29966323 2.57255481 54.38685236
DJI_0359.JPG -96.36155420 29.61705045 41.37414084 -2.14025680 2.72319185 57.67236948
DJI_0360.JPG -96.36156671 29.61706399 41.42344917 -2.12340374 2.65474098 55.09363034
DJI_0361.JPG -96.36157955 29.61707830 41.36259460 -1.96317771 2.59169223 57.65723736
DJI_0362.JPG -96.36159377 29.61709114 41.30509487 -2.09802918 2.43653147 56.40608163
DJI_0363.JPG -96.36160684 29.61710384 41.42533434 -1.92075672 2.31271684 56.17939702
DJI_0364.JPG -96.36162014 29.61711728 41.36975289 -1.78084524 2.64203558 54.93062670
DJI_0365.JPG -96.36163396 29.61712935 41.23443758 -2.05817488 2.69916077 55.97906126
DJI_0366.JPG -96.36164761 29.61714239 41.16153281 -2.17293276 2.21393230 61.46169829
DJI_0367.JPG -96.36166020 29.61715425 41.10157618 -2.26708068 2.47457371 61.03983061
DJI_0368.JPG -96.36168925 29.61717749 40.62064849 -1.94462332 2.74392122 60.84037610
DJI_0369.JPG -96.36170339 29.61718889 40.56692615 -2.24333936 2.30696430 54.75864576
DJI_0370.JPG -96.36171859 29.61720184 40.41633757 -2.32972060 2.28538588 50.24120690
DJI_0371.JPG -96.36173169 29.61721388 40.45650367 -2.28625207 2.29124248 56.27966669
DJI_0372.JPG -96.36174602 29.61722701 40.44134915 -2.24934518 2.05788157 57.73934439
DJI_0373.JPG -96.36176016 29.61723951 40.38493379 -1.96502840 1.79547792 55.34539330
DJI_0374.JPG -96.36177320 29.61725296 40.72331117 -1.94887809 2.05952024 56.93529783
DJI_0375.JPG -96.36178639 29.61726600 40.80385397 -1.96453021 1.07212660 61.00658425
DJI_0376.JPG -96.36180733 29.61724990 40.80400328 -2.75662061 2.52065648 -143.87818319
DJI_0377.JPG -96.36179482 29.61723889 40.70336838 -0.76950904 1.32744621 -145.92295419
DJI_0378.JPG -96.36178108 29.61722480 40.59735356 -0.40744791 0.20232215 -146.83530238
DJI_0379.JPG -96.36176858 29.61721230 40.63381657 -0.06142095 -0.72731088 -147.15294581
DJI_0380.JPG -96.36175485 29.61719995 40.62560744 0.21426929 -1.09693235 -147.36129247
DJI_0381.JPG -96.36174238 29.61718488 40.86432908 0.18859115 -2.96031827 -139.86975096
DJI_0382.JPG -96.36172851 29.61717389 41.06181580 -0.19474219 -2.76755367 -146.60399564
DJI_0383.JPG -96.36171437 29.61716112 41.31081093 -0.23611301 -3.34471745 -146.73807991
DJI_0384.JPG -96.36169975 29.61714744 41.55407385 0.47050537 -3.56643821 -142.04519252
DJI_0385.JPG -96.36168683 29.61713621 41.58849483 -0.08792722 -3.15444057 -147.02490556
DJI_0386.JPG -96.36167400 29.61712450 41.46206969 0.20356895 -3.40441849 -145.51491753
DJI_0387.JPG -96.36165946 29.61711204 41.34285519 0.75477769 -3.27909397 -148.33036811
DJI_0388.JPG -96.36164613 29.61709939 41.07311632 0.71449592 -2.90178996 -149.29744454
DJI_0389.JPG -96.36163324 29.61708639 41.03511987 0.36035024 -2.96215026 -149.78485540
DJI_0390.JPG -96.36162014 29.61707477 40.93267337 0.70876999 -3.20134992 -149.77957359
DJI_0391.JPG -96.36160596 29.61706046 40.92150809 0.82095901 -3.71298586 -149.62180495
DJI_0392.JPG -96.36159353 29.61704682 40.72370968 0.20779426 -2.78441352 -149.90225928
DJI_0393.JPG -96.36158093 29.61703396 40.78762533 0.24664961 -2.54820469 -149.64434648
DJI_0394.JPG -96.36156679 29.61701989 40.77996027 0.15748569 -2.85054997 -149.93759322
DJI_0395.JPG -96.36155255 29.61700734 40.65750373 0.10545440 -2.90707691 -150.10048695
DJI_0396.JPG -96.36153949 29.61699445 40.76102297 -0.03951482 -2.58253944 -149.78205144
DJI_0397.JPG -96.36152546 29.61698136 40.88671387 -0.02625881 -2.64411474 -149.88556340
DJI_0398.JPG -96.36151108 29.61696870 40.68660830 -0.08466016 -2.25948583 -150.18857190
DJI_0399.JPG -96.36149792 29.61695671 40.66699965 0.44429466 -2.35111722 -150.48815194
DJI_0400.JPG -96.36148486 29.61694202 40.66723793 -0.03345734 -2.49769377 -150.97264040
DJI_0401.JPG -96.36146998 29.61692894 40.65110599 0.12165274 -2.73378165 -150.41203737
DJI_0402.JPG -96.36145637 29.61691586 40.93726400 0.16698427 -2.33146630 -150.56796979
DJI_0403.JPG -96.36144169 29.61690313 41.06374430 0.24046756 -2.63880185 -150.88464261
DJI_0404.JPG -96.36142942 29.61688937 40.93212353 -0.01015375 -2.82409033 -149.42329058
DJI_0405.JPG -96.36141497 29.61687638 41.07116968 0.11159088 -2.94110117 -147.26987534
DJI_0406.JPG -96.36140099 29.61686277 41.18520025 2.33118237 -3.48165525 -126.14762920
DJI_0407.JPG -96.36138648 29.61685093 41.10324604 1.45309311 -3.17531318 -135.38896426
DJI_0408.JPG -96.36137308 29.61683776 41.08987654 2.27921769 -3.34396901 -129.23566386
DJI_0409.JPG -96.36135901 29.61682622 41.01062837 1.14924061 -2.78543190 -140.94297415
DJI_0410.JPG -96.36134660 29.61681336 41.10429887 0.38989158 -2.50684387 -148.21264106
DJI_0411.JPG -96.36133360 29.61679907 41.01603953 0.44922947 -2.99615647 -145.80163590
DJI_0412.JPG -96.36132015 29.61678610 41.16196194 1.53477066 -3.10016460 -133.26497805
DJI_0413.JPG -96.36130669 29.61677322 41.10628026 1.41484326 -2.98159982 -135.52037007
DJI_0414.JPG -96.36129248 29.61675918 41.27568720 1.61605660 -2.81295571 -136.10517884
DJI_0415.JPG -96.36127881 29.61674785 41.36241451 1.28444741 -2.62629455 -136.89975179
DJI_0416.JPG -96.36126496 29.61673663 41.11519534 0.93537862 -2.56240499 -142.50038790
DJI_0417.JPG -96.36125064 29.61672396 41.03843243 0.36238669 -2.32886061 -149.54504341
DJI_0418.JPG -96.36123817 29.61671096 40.95456170 0.24444712 -2.41831405 -149.66392270
DJI_0419.JPG -96.36122522 29.61669804 41.24487620 0.38524452 -2.50354988 -149.78259330
DJI_0420.JPG -96.36121157 29.61668555 41.49691154 0.21810244 -2.48316252 -148.70512989
DJI_0421.JPG -96.36119868 29.61667241 41.76429421 0.13900147 -2.80063109 -149.40208051
DJI_0422.JPG -96.36118382 29.61666226 41.84332446 0.96482763 -2.30261366 -150.69370322
DJI_0423.JPG -96.36117240 29.61664965 41.75649054 0.47587317 -2.26376423 -150.89012136
DJI_0424.JPG -96.36115975 29.61663509 41.88899191 -0.14411578 -2.26540456 -149.65722060
DJI_0425.JPG -96.36114619 29.61662249 42.00732006 -0.24378646 -1.96594067 -150.53060759
DJI_0426.JPG -96.36115364 29.61659300 41.76843885 -0.38918022 -3.04440785 57.41264846
DJI_0427.JPG -96.36116610 29.61660539 41.70255160 -1.16295550 -0.97204509 55.97134565
DJI_0428.JPG -96.36118004 29.61661964 41.53307593 -1.30832775 0.49654735 58.48348932
DJI_0429.JPG -96.36119268 29.61663179 41.28412045 -2.69727680 1.76338204 58.54000208
DJI_0430.JPG -96.36120911 29.61664373 41.23892196 -2.96813613 1.94401939 58.21360217
DJI_0431.JPG -96.36122315 29.61665697 41.28151448 -2.47267190 1.86768964 57.60262487
DJI_0432.JPG -96.36123570 29.61666975 41.43320813 -3.16336114 2.58038080 57.90253391
DJI_0433.JPG -96.36124987 29.61668256 41.52833462 -2.80223169 2.69160885 57.48031989
DJI_0434.JPG -96.36126427 29.61669524 41.39779745 -2.69671650 2.63969558 56.79737368
DJI_0435.JPG -96.36127775 29.61670894 41.19613988 -3.04109003 2.74084091 58.50994223
DJI_0436.JPG -96.36129246 29.61672158 41.19254874 -2.93017786 3.01602744 57.05430174
DJI_0437.JPG -96.36130506 29.61673523 41.11144107 -2.82631894 2.96831167 59.57070632
DJI_0438.JPG -96.36131809 29.61674773 40.95813550 -3.26756193 3.28069888 60.79756193
DJI_0439.JPG -96.36133215 29.61675998 40.99796275 -3.29149424 3.06481170 57.02797612
DJI_0440.JPG -96.36134565 29.61677304 41.17852801 -3.02214644 3.00201447 57.63380636
DJI_0441.JPG -96.36135918 29.61678636 40.97543115 -2.93420569 2.90054358 57.47047295
DJI_0442.JPG -96.36138435 29.61681379 40.99143557 -3.23093552 2.75834106 60.02516285
DJI_0443.JPG -96.36139759 29.61682762 40.76348578 -2.83272470 2.74348260 60.61759546
DJI_0444.JPG -96.36141206 29.61683933 40.91271583 -2.99856494 2.72803587 58.95702207
DJI_0445.JPG -96.36142579 29.61685282 40.82307574 -2.60540035 2.68421067 60.08567217
DJI_0446.JPG -96.36143848 29.61686563 40.90788048 -2.91944733 2.95660256 60.75334418
DJI_0447.JPG -96.36145255 29.61687782 41.00356388 -2.72459121 3.04768638 55.78819522
DJI_0448.JPG -96.36146680 29.61689039 40.97152565 -2.77275631 2.70026275 59.82172960
DJI_0449.JPG -96.36148011 29.61690368 41.00667681 -2.86548391 2.65273232 60.44760028
DJI_0450.JPG -96.36149378 29.61691570 41.00647210 -2.86467280 2.37794732 58.73932605
DJI_0451.JPG -96.36150760 29.61692893 40.95782049 -2.65598794 2.50840475 56.06277647
DJI_0452.JPG -96.36152104 29.61694090 40.92623934 -2.56698222 2.50634633 55.55083446
DJI_0453.JPG -96.36153512 29.61695464 40.88065235 -2.60983928 2.36495810 54.42952261
DJI_0454.JPG -96.36154798 29.61696685 40.99693506 -2.57489021 2.03898387 55.43193092
DJI_0455.JPG -96.36156230 29.61697938 41.06669379 -2.36691912 1.97058121 55.10181639
DJI_0456.JPG -96.36158888 29.61700517 41.32460077 -2.25813565 2.26974827 52.29335721
DJI_0457.JPG -96.36160362 29.61701750 41.36425537 -2.27076878 2.27028563 55.68118110
DJI_0458.JPG -96.36161686 29.61703084 41.23362239 -2.43597483 2.19184583 57.33845951
DJI_0459.JPG -96.36163113 29.61704376 41.17807717 -2.37276151 2.12543145 55.49376465
DJI_0460.JPG -96.36164550 29.61705620 41.06426023 -2.24773110 2.20734811 53.71831170
DJI_0461.JPG -96.36165882 29.61706929 41.03718420 -1.54957332 2.72229426 39.80393396
DJI_0462.JPG -96.36167215 29.61708221 41.18193510 -1.40900754 2.66271858 37.39282381
DJI_0463.JPG -96.36168555 29.61709534 41.01515973 -1.00100518 2.51174289 36.84498098
DJI_0464.JPG -96.36169872 29.61710794 41.14211364 -0.76542822 2.56441434 38.48790886
DJI_0465.JPG -96.36171204 29.61712116 41.21743593 -0.99938090 2.77250507 38.04338703
DJI_0466.JPG -96.36172577 29.61713414 41.21712129 -0.86487279 2.74730428 38.62157262
DJI_0467.JPG -96.36173895 29.61714735 41.16370514 -0.36841232 2.69802109 39.33048618
DJI_0468.JPG -96.36175264 29.61716021 41.01899008 -0.32032920 2.82105951 38.98958479
DJI_0469.JPG -96.36176610 29.61717327 40.92508933 -0.72283771 2.99722767 38.59271915
DJI_0470.JPG -96.36177871 29.61718602 40.87219365 -0.66198681 2.93069722 40.89406756
DJI_0471.JPG -96.36179190 29.61719845 41.01504823 -0.95521588 2.87082312 41.22138861
DJI_0472.JPG -96.36180487 29.61721121 40.94904056 -1.79851115 2.35164660 47.91241827
DJI_0473.JPG -96.36181801 29.61722431 40.93352878 -1.85244569 2.27775130 52.94039166
DJI_0474.JPG -96.36183196 29.61723760 40.88226431 -1.84308830 2.08119833 55.33744620
DJI_0475.JPG -96.36185424 29.61722256 40.99921514 -2.45832897 3.42654811 -143.58865683
DJI_0476.JPG -96.36184180 29.61721007 40.83114344 -0.39382861 1.54343038 -145.85942173
DJI_0477.JPG -96.36182937 29.61719622 40.85428884 -0.40800699 0.12423685 -146.02259676
DJI_0478.JPG -96.36181567 29.61718207 40.88395665 -0.08678820 -0.89135796 -145.51318759
DJI_0479.JPG -96.36180254 29.61717005 41.04357823 -0.20155613 -1.60860950 -146.62023177
DJI_0480.JPG -96.36178830 29.61715781 41.02071924 0.44381637 -2.14295495 -140.72012199
DJI_0481.JPG -96.36177665 29.61714454 40.99655256 0.17333401 -2.67358846 -143.50397735
DJI_0482.JPG -96.36176439 29.61713137 40.96742697 1.27368119 -3.58893427 -133.01186679
DJI_0483.JPG -96.36174791 29.61712112 40.90881593 0.89402641 -2.32957907 -146.47286272
DJI_0484.JPG -96.36173489 29.61710702 40.64811681 0.47297874 -2.53167517 -148.24144541
DJI_0485.JPG -96.36172281 29.61709381 40.64056433 -0.10363670 -2.46756913 -148.68210328
DJI_0486.JPG -96.36170877 29.61708044 40.58069468 -0.06405252 -2.80274106 -149.43841720
DJI_0487.JPG -96.36168021 29.61705539 40.18794124 0.81236741 -2.56469398 -150.10283838
DJI_0488.JPG -96.36166875 29.61704114 40.49405055 -0.40180174 -2.52026444 -149.80016333
DJI_0489.JPG -96.36165399 29.61702726 40.71174602 0.14655206 -2.61370961 -149.51587439
DJI_0490.JPG -96.36164136 29.61701407 40.82981150 -0.16049669 -2.50717562 -149.88055685
DJI_0491.JPG -96.36162776 29.61700158 40.94789075 0.03962417 -2.34356432 -150.28184573
DJI_0492.JPG -96.36161373 29.61698903 41.02157646 0.21934596 -2.68705823 -150.37531969
DJI_0493.JPG -96.36159968 29.61697588 41.05644730 -0.01225688 -2.53565148 -150.23997596
DJI_0494.JPG -96.36158638 29.61696248 40.96995123 0.06047436 -2.58437533 -149.63981430
DJI_0495.JPG -96.36157286 29.61694966 40.78978967 -0.09885571 -2.01827434 -149.80348932
DJI_0496.JPG -96.36155860 29.61693713 40.67890209 0.42080743 -1.97674875 -150.33256162
DJI_0497.JPG -96.36154705 29.61692292 40.71659489 0.26130202 -3.03038016 -149.35765290
DJI_0498.JPG -96.36153335 29.61691108 40.84731354 0.07211758 -1.94442314 -150.24677772
DJI_0499.JPG -96.36151951 29.61689901 40.99923864 -0.02333325 -1.82625495 -150.14804826
DJI_0500.JPG -96.36150642 29.61688635 40.90027914 -0.06122416 -1.74184886 -149.95386563
DJI_0501.JPG -96.36149319 29.61687286 40.96786129 0.13800359 -1.93307420 -149.74771722
DJI_0502.JPG -96.36148040 29.61685916 41.01826185 -0.12051226 -1.83546241 -149.79585141
DJI_0503.JPG -96.36146638 29.61684588 41.12299066 -0.19265832 -2.09205815 -150.38576833
DJI_0504.JPG -96.36145114 29.61683382 41.18278756 0.16559950 -1.49756334 -150.26286575
DJI_0505.JPG -96.36143723 29.61682140 41.14446875 0.54558636 -1.34451838 -150.84024121
DJI_0506.JPG -96.36142334 29.61680772 41.31170020 0.09666517 -1.75996883 -150.45066476
DJI_0507.JPG -96.36140910 29.61679511 41.27889889 0.30052396 -1.75762341 -150.77420961
DJI_0508.JPG -96.36139582 29.61678268 41.28400835 0.21805854 -1.80547459 -150.62171176
DJI_0509.JPG -96.36138155 29.61676997 41.31344584 -0.18037699 -1.80983414 -150.90195039
DJI_0510.JPG -96.36135444 29.61674352 40.93679757 -0.14546164 -2.25313112 -150.59032457
DJI_0511.JPG -96.36132632 29.61671532 40.96192631 0.13715445 -2.36317377 -150.66199996
DJI_0512.JPG -96.36131302 29.61670217 41.00164403 -0.07005185 -2.12919105 -150.79938815
DJI_0513.JPG -96.36129975 29.61668749 41.07027305 -0.14104147 -2.18649378 -150.64932412
DJI_0514.JPG -96.36128605 29.61667432 41.25019048 0.55067479 -2.76975690 -150.42341739
DJI_0515.JPG -96.36127243 29.61666189 41.36066494 0.72767192 -2.61547486 -150.69071877
DJI_0516.JPG -96.36125904 29.61664854 41.45209962 0.01332240 -2.72628667 -150.89908617
DJI_0517.JPG -96.36124603 29.61663431 41.36696079 0.18301342 -2.77005348 -150.65595866
DJI_0518.JPG -96.36123217 29.61662076 41.48111620 -0.23599845 -2.80981612 -150.48683946
DJI_0519.JPG -96.36121682 29.61660738 41.59346628 -0.25036468 -2.19061762 -150.81927346
DJI_0520.JPG -96.36120363 29.61659381 41.67650814 -0.23424114 -2.25010659 -150.79258099
DJI_0521.JPG -96.36117767 29.61656860 41.82707149 -0.01211770 -2.75060240 -150.86629592
DJI_0522.JPG -96.36119804 29.61655146 41.57044519 -1.01981493 -2.79389969 51.31263226
DJI_0523.JPG -96.36121072 29.61656110 41.42676297 -1.46386135 -0.39396337 47.21542455
DJI_0524.JPG -96.36122428 29.61657422 41.20311995 -1.76609136 0.94421480 46.24979878
DJI_0525.JPG -96.36123720 29.61658720 41.09555923 -1.89089717 1.75135085 46.01274496
DJI_0526.JPG -96.36125078 29.61659934 40.98215489 -1.69693071 1.98134768 46.00090502
DJI_0527.JPG -96.36126346 29.61661291 40.97415260 -1.99574575 2.29552655 50.21334354
DJI_0528.JPG -96.36127569 29.61662640 41.04244255 -2.20259116 2.69587646 53.54750168
DJI_0529.JPG -96.36128962 29.61663900 41.14909672 -2.14962205 2.87160722 51.97471721
DJI_0530.JPG -96.36130405 29.61665196 41.18263171 -2.11927634 2.96880878 47.75253551
DJI_0531.JPG -96.36131698 29.61666575 41.02993204 -2.37691960 3.11990619 51.77333279
DJI_0532.JPG -96.36132986 29.61667993 41.01114615 -2.99445072 3.17685585 57.70988761
DJI_0533.JPG -96.36134370 29.61669241 40.91511662 -2.87451739 3.17126412 57.66608347
DJI_0534.JPG -96.36135776 29.61670605 40.85905700 -2.98079508 2.95688696 58.65366707
DJI_0535.JPG -96.36138678 29.61673052 40.62104023 -3.20362622 2.85940642 53.81932227
DJI_0536.JPG -96.36139923 29.61674273 40.55814087 -3.37975809 2.88747647 55.65787510
DJI_0537.JPG -96.36141091 29.61675575 40.67263018 -3.27705944 3.10739329 59.48670979
DJI_0538.JPG -96.36142488 29.61676829 40.62805472 -3.06882110 2.94836957 60.72266036
DJI_0539.JPG -96.36143711 29.61678091 40.73095474 -3.42973604 2.54597655 61.09586814
DJI_0540.JPG -96.36145059 29.61679484 40.69974675 -3.07563106 2.51220691 59.73520350
DJI_0541.JPG -96.36146626 29.61680762 40.42717150 -3.04096562 2.12251535 61.60765540
DJI_0542.JPG -96.36149220 29.61683203 40.47418744 -2.75413442 2.55267932 59.94833975
DJI_0543.JPG -96.36150502 29.61684479 40.48067669 -2.97554027 2.33204911 60.53876194
DJI_0544.JPG -96.36151992 29.61685782 40.43618642 -2.69107224 2.19450780 61.56387328
DJI_0545.JPG -96.36153273 29.61687082 40.50576804 -2.91939724 2.31861891 60.39945512
DJI_0546.JPG -96.36154455 29.61688429 40.40355015 -3.13305471 2.06322307 61.47191026
DJI_0547.JPG -96.36155907 29.61689689 40.34088449 -3.07094839 1.96817577 61.94374644
DJI_0548.JPG -96.36157194 29.61691083 40.34889023 -2.99418355 2.13282576 62.79504636
DJI_0549.JPG -96.36158659 29.61692333 40.29312219 -2.85794338 2.20634861 63.23488812
DJI_0550.JPG -96.36159958 29.61693743 40.35683829 -3.19458581 2.13449562 62.10140980
DJI_0551.JPG -96.36161362 29.61694883 40.42198042 -2.89011333 2.38645587 59.69258630
DJI_0552.JPG -96.36162582 29.61696298 40.48485786 -2.92091259 2.08675509 61.69609024
DJI_0553.JPG -96.36163879 29.61697592 40.39894413 -2.76257720 1.80954079 62.80885219
DJI_0554.JPG -96.36165239 29.61698961 40.09736097 -2.68395759 2.33506425 62.17595904
DJI_0555.JPG -96.36166613 29.61700090 40.13929470 -2.56740756 2.07082882 62.22463971
DJI_0556.JPG -96.36167882 29.61701261 40.31149954 -2.61482463 2.24365864 62.32646407
DJI_0557.JPG -96.36169282 29.61702531 40.25086993 -2.54934184 2.01677938 62.75929604
DJI_0558.JPG -96.36170673 29.61703805 40.23793390 -2.57909638 1.78612593 63.06929563
DJI_0559.JPG -96.36172092 29.61705125 40.09409175 -2.13440670 1.79286173 61.76819209
DJI_0560.JPG -96.36173464 29.61706354 40.08007078 -2.53983932 1.67576319 62.49764673
DJI_0561.JPG -96.36174924 29.61707630 40.14498564 -2.81364293 1.58157535 61.74103408
DJI_0562.JPG -96.36176143 29.61708928 40.30525130 -2.75738153 1.59070338 61.81616849
DJI_0563.JPG -96.36177473 29.61710115 40.41988390 -1.59217397 2.60074510 62.02858759
DJI_0564.JPG -96.36178758 29.61711411 40.55495780 -2.08323265 2.35426385 61.69469402
DJI_0565.JPG -96.36180105 29.61712882 40.59078388 -2.61471595 2.02359075 62.06351480
DJI_0566.JPG -96.36181540 29.61714183 40.60631993 -2.59956904 1.62139158 62.42853937
DJI_0567.JPG -96.36182914 29.61715465 40.54253849 -2.67667723 1.63774354 61.88250399
DJI_0568.JPG -96.36184251 29.61716844 40.63828342 -2.43750777 1.44412387 61.36454127
DJI_0569.JPG -96.36185650 29.61718199 40.71401994 -2.26283859 1.73432250 60.03748607
DJI_0570.JPG -96.36186943 29.61719455 40.65566330 -2.11437844 1.44156108 60.15479930
DJI_0571.JPG -96.36189130 29.61717915 40.44727408 -3.48524416 3.40751759 -143.53545989
DJI_0572.JPG -96.36188168 29.61716729 40.48461359 0.32824813 -0.08977031 -119.97881764
DJI_0573.JPG -96.36186765 29.61715388 40.65679998 0.48392670 -0.79215570 -130.53357878
