imageName, cameraIndex, cameraName, X_opt, Y_opt, Z_opt, X_gps, Y_gps, Z_gps, X_acc, Y_acc, Z_acc, Omega, Phi, Kappa, X_uncertainty, Y_uncertainty, Z_uncertainty, Omega_uncertainty, Phi_uncertainty, Kappa_uncertainty, inlierProb
DJI_0224.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755529.224044, 3279232.690227, 43.761476, 755526.411181, 3279234.259478, 60.231000, 5.000000, 5.000000, 10.000000, 0.140491, -1.982856, -150.873607, 0.007485, 0.007458, 0.053735, 0.028639, 0.030385, 0.010230, 1.000000
DJI_0225.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755530.555384, 3279231.237822, 43.611924, 755527.568604, 3279233.087291, 60.131000, 5.000000, 5.000000, 10.000000, 0.525046, -2.480308, -150.791131, 0.007712, 0.007486, 0.052996, 0.030112, 0.031168, 0.010459, 1.000000
DJI_0226.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755531.824832, 3279229.795508, 43.701653, 755528.992106, 3279231.462081, 60.131000, 5.000000, 5.000000, 10.000000, 0.320120, -2.572968, -150.576295, 0.007741, 0.007542, 0.053441, 0.030166, 0.030805, 0.010714, 1.000000
DJI_0227.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755533.132315, 3279228.461842, 43.847730, 755530.540392, 3279229.913659, 60.031000, 5.000000, 5.000000, 10.000000, 0.166485, -2.511428, -150.321036, 0.007881, 0.007802, 0.054167, 0.030284, 0.031698, 0.011066, 1.000000
DJI_0228.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755534.498329, 3279227.125312, 43.990165, 755531.634946, 3279228.783176, 60.131000, 5.000000, 5.000000, 10.000000, 0.329175, -2.304477, -150.804464, 0.007791, 0.007933, 0.054883, 0.029715, 0.031394, 0.011038, 1.000000
DJI_0229.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755535.713989, 3279225.678028, 43.788626, 755533.218118, 3279227.121548, 60.131000, 5.000000, 5.000000, 10.000000, -0.139137, -2.284073, -150.483620, 0.007790, 0.007989, 0.053930, 0.030967, 0.030641, 0.011279, 1.000000
DJI_0230.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755537.013747, 3279224.328241, 43.587468, 755534.351492, 3279226.059734, 60.131000, 5.000000, 5.000000, 10.000000, 0.161727, -2.137617, -151.194039, 0.007737, 0.007897, 0.053001, 0.031587, 0.030055, 0.011390, 1.000000
DJI_0231.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755538.387369, 3279222.796140, 43.547170, 755535.715472, 3279224.565656, 60.131000, 5.000000, 5.000000, 10.000000, -0.034398, -2.258238, -150.439964, 0.008056, 0.007920, 0.052861, 0.033281, 0.029271, 0.011622, 1.000000
DJI_0232.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755539.770548, 3279221.442331, 43.594083, 755537.198269, 3279223.055798, 60.131000, 5.000000, 5.000000, 10.000000, 0.391649, -2.539719, -150.861919, 0.008469, 0.008149, 0.053154, 0.035120, 0.029985, 0.012127, 1.000000
DJI_0233.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755538.039455, 3279219.482058, 43.579310, 755535.662790, 3279220.968807, 60.131000, 5.000000, 5.000000, 10.000000, -0.491915, -3.103384, 56.313316, 0.011427, 0.008557, 0.052624, 0.032723, 0.033739, 0.012333, 1.000000
DJI_0234.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755536.588960, 3279220.711165, 43.743263, 755534.418806, 3279221.686100, 60.031000, 5.000000, 5.000000, 10.000000, -1.400419, -0.722330, 53.370979, 0.009192, 0.008529, 0.053785, 0.031138, 0.034239, 0.011880, 1.000000
DJI_0235.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755535.432447, 3279222.260182, 43.593029, 755533.193160, 3279223.371276, 60.231000, 5.000000, 5.000000, 10.000000, -2.029245, 1.119028, 54.536157, 0.008196, 0.008532, 0.053072, 0.031986, 0.034402, 0.011983, 1.000000
DJI_0236.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755534.063501, 3279223.676780, 43.334150, 755531.928664, 3279224.516375, 60.331000, 5.000000, 5.000000, 10.000000, -2.545913, 1.656162, 57.854901, 0.007845, 0.008363, 0.051729, 0.032304, 0.033060, 0.012117, 1.000000
DJI_0237.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755532.637176, 3279225.078354, 43.019029, 755530.408713, 3279226.120902, 60.231000, 5.000000, 5.000000, 10.000000, -2.965949, 2.124073, 58.948468, 0.007902, 0.008588, 0.050131, 0.034350, 0.034132, 0.012523, 1.000000
DJI_0238.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755531.235350, 3279226.458302, 43.077974, 755528.821256, 3279227.616052, 60.131000, 5.000000, 5.000000, 10.000000, -2.725305, 2.265634, 58.734898, 0.008042, 0.008353, 0.050436, 0.035286, 0.032133, 0.012617, 1.000000
DJI_0239.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755529.814711, 3279227.788060, 43.200317, 755527.649441, 3279228.710884, 60.031000, 5.000000, 5.000000, 10.000000, -2.389055, 2.550938, 58.184373, 0.008364, 0.008143, 0.051048, 0.036368, 0.031266, 0.012456, 1.000000
DJI_0240.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755528.454426, 3279229.201448, 43.303680, 755526.216298, 3279230.286577, 60.031000, 5.000000, 5.000000, 10.000000, -2.740986, 2.534602, 59.377736, 0.008141, 0.008198, 0.051509, 0.035798, 0.030655, 0.011352, 1.000000
DJI_0241.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755526.966770, 3279230.578146, 43.265550, 755525.076492, 3279231.394462, 60.131000, 5.000000, 5.000000, 10.000000, -2.800824, 2.682048, 59.082490, 0.007988, 0.008027, 0.051280, 0.035571, 0.029557, 0.010403, 1.000000
DJI_0242.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755525.714027, 3279231.971438, 43.158395, 755523.759756, 3279232.941996, 60.131000, 5.000000, 5.000000, 10.000000, -2.856836, 3.038744, 59.577634, 0.008193, 0.007989, 0.050710, 0.036756, 0.029641, 0.010212, 1.000000
DJI_0243.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755524.231257, 3279233.306958, 43.081665, 755522.244016, 3279234.361754, 60.131000, 5.000000, 5.000000, 10.000000, -3.276739, 3.004451, 60.171939, 0.008177, 0.008337, 0.050277, 0.037160, 0.031300, 0.010612, 1.000000
DJI_0244.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755522.779151, 3279234.712232, 43.131135, 755520.713419, 3279235.842795, 60.031000, 5.000000, 5.000000, 10.000000, -3.011793, 2.762046, 59.263404, 0.007611, 0.007875, 0.050540, 0.033809, 0.029583, 0.008957, 1.000000
DJI_0245.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755521.340574, 3279236.148158, 43.297537, 755519.578365, 3279236.978518, 60.031000, 5.000000, 5.000000, 10.000000, -2.581016, 3.274804, 55.973749, 0.008151, 0.007809, 0.051337, 0.034168, 0.032034, 0.008726, 1.000000
DJI_0246.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755519.969425, 3279237.611587, 43.444218, 755518.099551, 3279238.550091, 60.031000, 5.000000, 5.000000, 10.000000, -2.655752, 3.150911, 56.207183, 0.008091, 0.007630, 0.052054, 0.034292, 0.029321, 0.008848, 1.000000
DJI_0247.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755518.688205, 3279238.976566, 43.535855, 755517.020373, 3279239.714818, 60.131000, 5.000000, 5.000000, 10.000000, -2.616521, 3.146024, 55.932310, 0.008020, 0.007458, 0.052499, 0.033888, 0.028223, 0.008104, 1.000000
DJI_0248.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755517.390852, 3279240.409472, 44.392912, 755515.592825, 3279241.281397, 60.631000, 5.000000, 5.000000, 10.000000, -2.689177, 2.936414, 56.332921, 0.008457, 0.007999, 0.056682, 0.034443, 0.027324, 0.008477, 1.000000
DJI_0249.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755514.742849, 3279243.298171, 43.489374, 755512.689270, 3279244.296369, 60.131000, 5.000000, 5.000000, 10.000000, -2.524467, 2.926060, 53.646244, 0.007381, 0.007259, 0.052314, 0.031254, 0.027310, 0.007676, 1.000000
DJI_0250.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755513.504908, 3279244.728726, 43.422162, 755511.665338, 3279245.517814, 60.231000, 5.000000, 5.000000, 10.000000, -2.474585, 3.007152, 59.003920, 0.007493, 0.007058, 0.051994, 0.031606, 0.026746, 0.007765, 1.000000
DJI_0251.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755511.888547, 3279246.144197, 43.377224, 755510.199061, 3279246.775401, 60.131000, 5.000000, 5.000000, 10.000000, -2.307469, 2.749451, 52.393532, 0.007377, 0.007228, 0.051859, 0.031794, 0.027415, 0.008698, 1.000000
DJI_0252.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755510.523899, 3279247.626776, 43.354197, 755509.014057, 3279248.094854, 60.131000, 5.000000, 5.000000, 10.000000, -2.229629, 2.702053, 53.030298, 0.007510, 0.007370, 0.051782, 0.032197, 0.027866, 0.009506, 1.000000
DJI_0253.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755509.233521, 3279248.803072, 43.275237, 755507.564354, 3279249.688659, 60.131000, 5.000000, 5.000000, 10.000000, -2.378916, 2.700628, 56.298458, 0.007573, 0.007343, 0.051414, 0.032910, 0.026208, 0.009747, 1.000000
DJI_0254.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755507.746670, 3279250.305390, 43.223398, 755506.119937, 3279251.168583, 60.031000, 5.000000, 5.000000, 10.000000, -2.610003, 2.572253, 57.051594, 0.007762, 0.007696, 0.051184, 0.033740, 0.027895, 0.010366, 1.000000
DJI_0255.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755506.424451, 3279251.616379, 43.312961, 755504.979950, 3279252.402791, 60.131000, 5.000000, 5.000000, 10.000000, -2.436689, 2.557012, 56.663592, 0.008071, 0.007780, 0.051659, 0.034013, 0.029012, 0.010901, 1.000000
DJI_0256.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755505.032597, 3279253.005191, 43.415831, 755503.409067, 3279253.879835, 60.131000, 5.000000, 5.000000, 10.000000, -2.579063, 2.954823, 54.647082, 0.007895, 0.007860, 0.052130, 0.032812, 0.029208, 0.009955, 1.000000
DJI_0257.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755503.652250, 3279254.513280, 43.476052, 755501.985055, 3279255.409523, 60.131000, 5.000000, 5.000000, 10.000000, -2.582044, 2.863800, 54.970017, 0.007540, 0.007443, 0.052437, 0.031682, 0.026396, 0.008419, 1.000000
DJI_0258.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755502.211380, 3279255.880192, 43.328840, 755500.832501, 3279256.486309, 60.131000, 5.000000, 5.000000, 10.000000, -1.844071, 3.196936, 49.086811, 0.007790, 0.007110, 0.051764, 0.032379, 0.026875, 0.008573, 1.000000
DJI_0259.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755501.082369, 3279257.253502, 43.412890, 755499.364832, 3279258.159814, 60.131000, 5.000000, 5.000000, 10.000000, -2.067987, 2.989208, 51.775230, 0.007643, 0.007032, 0.052170, 0.031920, 0.025163, 0.008696, 1.000000
DJI_0260.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755499.642398, 3279258.619258, 43.271953, 755498.270284, 3279259.290299, 60.131000, 5.000000, 5.000000, 10.000000, -2.045850, 2.887834, 51.863392, 0.007420, 0.006923, 0.051502, 0.031451, 0.024974, 0.008465, 1.000000
DJI_0261.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755498.343157, 3279260.051052, 43.305222, 755496.810311, 3279260.862304, 60.131000, 5.000000, 5.000000, 10.000000, -2.063526, 2.857687, 55.121596, 0.007509, 0.006880, 0.051665, 0.031761, 0.025012, 0.008361, 1.000000
DJI_0262.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755496.906990, 3279261.431995, 43.487692, 755495.283745, 3279262.284899, 60.231000, 5.000000, 5.000000, 10.000000, -2.047625, 2.571517, 52.292223, 0.007424, 0.007246, 0.052570, 0.030873, 0.027142, 0.008616, 1.000000
DJI_0263.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755495.720068, 3279262.801428, 43.286092, 755494.182694, 3279263.464534, 60.231000, 5.000000, 5.000000, 10.000000, -2.055064, 2.495380, 52.142299, 0.007332, 0.007125, 0.051599, 0.030718, 0.027083, 0.008288, 1.000000
DJI_0264.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755493.002528, 3279265.634054, 43.078108, 755491.645092, 3279266.133519, 60.131000, 5.000000, 5.000000, 10.000000, -1.956236, 2.467005, 50.844938, 0.006855, 0.007016, 0.050599, 0.027874, 0.027942, 0.007835, 1.000000
DJI_0265.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755491.679161, 3279267.008959, 42.976949, 755490.145391, 3279267.676889, 60.131000, 5.000000, 5.000000, 10.000000, -0.633344, 2.368250, 39.787730, 0.006915, 0.006753, 0.050152, 0.028435, 0.027378, 0.007830, 1.000000
DJI_0266.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755490.316143, 3279268.497754, 43.087837, 755488.619763, 3279269.176534, 60.131000, 5.000000, 5.000000, 10.000000, -1.145740, 2.442360, 43.456726, 0.006714, 0.006507, 0.050661, 0.026497, 0.025714, 0.007531, 1.000000
DJI_0267.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755489.067358, 3279269.888819, 43.135332, 755487.513613, 3279270.343729, 60.131000, 5.000000, 5.000000, 10.000000, -1.114780, 2.474951, 43.650666, 0.007173, 0.006759, 0.050875, 0.028962, 0.026379, 0.009119, 1.000000
DJI_0268.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755487.651760, 3279271.382652, 43.079226, 755486.073881, 3279271.854574, 60.131000, 5.000000, 5.000000, 10.000000, -0.471307, 2.416459, 35.900568, 0.006766, 0.006479, 0.050606, 0.026037, 0.025824, 0.007936, 1.000000
DJI_0269.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755486.364233, 3279272.786752, 43.162591, 755484.588433, 3279273.481459, 60.131000, 5.000000, 5.000000, 10.000000, -0.689124, 2.505156, 38.032958, 0.006975, 0.006626, 0.050989, 0.027322, 0.026467, 0.008179, 1.000000
DJI_0270.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755485.080557, 3279274.173171, 43.245744, 755483.457435, 3279274.675819, 60.131000, 5.000000, 5.000000, 10.000000, -0.465412, 2.796647, 38.670300, 0.007240, 0.006941, 0.051357, 0.028819, 0.027418, 0.008671, 1.000000
DJI_0271.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755483.626772, 3279275.631047, 43.218465, 755481.957078, 3279276.129824, 60.131000, 5.000000, 5.000000, 10.000000, -0.587916, 2.668772, 37.757948, 0.006992, 0.006761, 0.051207, 0.026863, 0.026466, 0.008115, 1.000000
DJI_0272.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755482.206574, 3279277.196818, 43.177782, 755480.501063, 3279277.646460, 60.131000, 5.000000, 5.000000, 10.000000, -0.592226, 2.620185, 36.982595, 0.007032, 0.007006, 0.051006, 0.027753, 0.027794, 0.008277, 1.000000
DJI_0273.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755480.942103, 3279278.604364, 43.149487, 755479.399525, 3279278.847653, 60.131000, 5.000000, 5.000000, 10.000000, -0.667244, 2.404838, 37.427879, 0.007317, 0.007342, 0.050863, 0.030742, 0.029326, 0.008564, 1.000000
DJI_0274.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755479.569794, 3279279.890166, 43.259952, 755477.920371, 3279280.434628, 60.231000, 5.000000, 5.000000, 10.000000, -1.057658, 2.663136, 37.004953, 0.007487, 0.007183, 0.051368, 0.030280, 0.028311, 0.008633, 1.000000
DJI_0275.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755478.183601, 3279281.205475, 43.293950, 755476.871851, 3279281.553840, 60.231000, 5.000000, 5.000000, 10.000000, -0.879157, 2.737896, 36.760423, 0.007795, 0.007565, 0.051531, 0.031846, 0.029656, 0.009668, 1.000000
DJI_0276.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755476.772329, 3279282.718009, 43.159309, 755475.302263, 3279283.092539, 60.131000, 5.000000, 5.000000, 10.000000, -0.825166, 3.055544, 39.559162, 0.007761, 0.007493, 0.050865, 0.031658, 0.029736, 0.009445, 1.000000
DJI_0277.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755475.555501, 3279284.132508, 43.078810, 755474.023632, 3279284.622459, 60.131000, 5.000000, 5.000000, 10.000000, -1.425569, 2.358686, 59.406676, 0.007630, 0.007617, 0.050510, 0.029389, 0.032543, 0.009814, 1.000000
DJI_0278.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755474.195814, 3279285.464835, 42.977833, 755472.669422, 3279286.042819, 60.131000, 5.000000, 5.000000, 10.000000, -1.782277, 2.098218, 59.784056, 0.007727, 0.007839, 0.050044, 0.029401, 0.034848, 0.010087, 1.000000
DJI_0279.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755472.868200, 3279286.942699, 42.650850, 755471.337467, 3279287.549958, 60.231000, 5.000000, 5.000000, 10.000000, -1.826357, 2.132351, 63.098807, 0.008012, 0.007969, 0.048501, 0.030738, 0.037369, 0.010933, 1.000000
DJI_0280.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755471.510337, 3279288.128702, 42.614424, 755470.131244, 3279288.619361, 60.131000, 5.000000, 5.000000, 10.000000, -1.887081, 2.130580, 62.441948, 0.008389, 0.008386, 0.048380, 0.031674, 0.040931, 0.012059, 1.000000
DJI_0281.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755470.033880, 3279289.545688, 42.547938, 755468.703893, 3279290.059624, 60.131000, 5.000000, 5.000000, 10.000000, -1.972477, 1.374440, 64.027964, 0.008719, 0.008853, 0.048154, 0.033050, 0.043507, 0.013348, 1.000000
DJI_0282.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755467.996905, 3279287.767372, 42.361873, 755466.682989, 3279288.836623, 60.131000, 5.000000, 5.000000, 10.000000, -2.239483, 2.769831, -144.794724, 0.011373, 0.009917, 0.046824, 0.044937, 0.038064, 0.014357, 1.000000
DJI_0283.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755469.238561, 3279286.456732, 42.434864, 755467.589914, 3279287.196561, 60.131000, 5.000000, 5.000000, 10.000000, -0.752693, 1.075256, -146.335832, 0.009132, 0.008277, 0.047451, 0.037935, 0.030840, 0.011940, 1.000000
DJI_0284.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755470.512655, 3279285.134227, 42.651468, 755468.660379, 3279286.059362, 60.231000, 5.000000, 5.000000, 10.000000, -0.453059, 0.163227, -146.639206, 0.008492, 0.008104, 0.048528, 0.037071, 0.030018, 0.011073, 1.000000
DJI_0285.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755471.923484, 3279283.476648, 42.889276, 755469.860065, 3279284.567698, 60.231000, 5.000000, 5.000000, 10.000000, 0.413852, -2.032172, -135.589524, 0.007577, 0.007504, 0.049725, 0.030759, 0.031143, 0.010358, 1.000000
DJI_0286.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755473.249147, 3279282.146241, 42.992224, 755471.380140, 3279282.957005, 60.131000, 5.000000, 5.000000, 10.000000, -0.112103, -1.881640, -145.999161, 0.007298, 0.007547, 0.050192, 0.031853, 0.028328, 0.009874, 1.000000
DJI_0287.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755474.701943, 3279280.774328, 43.017982, 755472.550375, 3279281.812835, 60.231000, 5.000000, 5.000000, 10.000000, -0.071532, -2.619725, -146.982837, 0.007310, 0.007276, 0.050282, 0.031153, 0.027699, 0.009962, 1.000000
DJI_0288.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755476.081558, 3279279.347941, 42.949670, 755474.122654, 3279280.274197, 60.131000, 5.000000, 5.000000, 10.000000, 0.225989, -2.963031, -146.884433, 0.007138, 0.006921, 0.049934, 0.029080, 0.027202, 0.009340, 1.000000
DJI_0289.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755477.483805, 3279278.012719, 43.035210, 755475.163381, 3279279.142484, 60.131000, 5.000000, 5.000000, 10.000000, 0.661817, -3.266316, -146.559739, 0.007345, 0.006980, 0.050332, 0.029819, 0.028180, 0.009175, 1.000000
DJI_0290.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755478.865913, 3279276.655210, 43.007230, 755476.793946, 3279277.645227, 60.131000, 5.000000, 5.000000, 10.000000, 0.528415, -3.285683, -147.923184, 0.007214, 0.006707, 0.050207, 0.028786, 0.027346, 0.008781, 1.000000
DJI_0291.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755480.070234, 3279275.216358, 42.973263, 755477.803972, 3279276.324868, 60.131000, 5.000000, 5.000000, 10.000000, 0.508100, -4.073215, -146.982516, 0.007685, 0.006412, 0.049978, 0.028592, 0.027006, 0.008803, 1.000000
DJI_0292.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755481.477817, 3279273.902701, 43.023488, 755479.170559, 3279274.833924, 60.131000, 5.000000, 5.000000, 10.000000, 0.971647, -4.055089, -137.510330, 0.007765, 0.006353, 0.050225, 0.029734, 0.025302, 0.008748, 1.000000
DJI_0293.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755482.947314, 3279272.671244, 42.975120, 755480.706413, 3279273.476242, 60.131000, 5.000000, 5.000000, 10.000000, 0.098413, -3.794357, -147.712967, 0.007400, 0.006530, 0.050057, 0.029032, 0.026915, 0.008728, 1.000000
DJI_0294.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755484.305716, 3279271.185283, 43.087411, 755482.190599, 3279271.904787, 60.131000, 5.000000, 5.000000, 10.000000, 0.543056, -3.752481, -146.720763, 0.007389, 0.006418, 0.050613, 0.028403, 0.026930, 0.008418, 1.000000
DJI_0295.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755485.742185, 3279269.658205, 43.102085, 755483.299535, 3279270.851655, 60.131000, 5.000000, 5.000000, 10.000000, 0.570693, -3.495439, -147.834650, 0.007015, 0.006248, 0.050712, 0.026225, 0.026237, 0.008184, 1.000000
DJI_0296.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755487.001560, 3279268.115367, 43.108597, 755484.813295, 3279269.163793, 60.231000, 5.000000, 5.000000, 10.000000, 0.874525, -3.582754, -143.429446, 0.006977, 0.006183, 0.050737, 0.025833, 0.025458, 0.008071, 1.000000
DJI_0297.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755488.367289, 3279266.688377, 42.916269, 755486.231245, 3279267.781858, 60.131000, 5.000000, 5.000000, 10.000000, 0.549029, -3.220800, -146.349495, 0.006746, 0.006292, 0.049861, 0.026680, 0.026200, 0.008063, 1.000000
DJI_0298.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755489.758033, 3279265.137781, 42.907802, 755487.350920, 3279266.611889, 60.131000, 5.000000, 5.000000, 10.000000, 0.411814, -3.194447, -148.709602, 0.006720, 0.006314, 0.049835, 0.026739, 0.026251, 0.008006, 1.000000
DJI_0299.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755491.147570, 3279263.890703, 42.852056, 755488.907294, 3279265.180729, 60.231000, 5.000000, 5.000000, 10.000000, 0.849287, -2.491348, -149.433062, 0.006264, 0.006381, 0.049602, 0.024693, 0.026850, 0.008040, 1.000000
DJI_0300.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755492.429792, 3279262.422178, 42.666433, 755490.303387, 3279263.576458, 60.231000, 5.000000, 5.000000, 10.000000, 0.396282, -2.813459, -149.800193, 0.006427, 0.006446, 0.048706, 0.026309, 0.027582, 0.008236, 1.000000
DJI_0301.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755493.874404, 3279261.134389, 42.473646, 755491.492322, 3279262.438878, 60.131000, 5.000000, 5.000000, 10.000000, 0.564910, -2.441221, -150.240713, 0.006209, 0.006279, 0.047790, 0.025594, 0.027032, 0.008076, 1.000000
DJI_0302.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755495.220658, 3279259.682930, 42.391489, 755493.011606, 3279260.744979, 60.131000, 5.000000, 5.000000, 10.000000, 0.619001, -2.819762, -150.136948, 0.006571, 0.006429, 0.047379, 0.028711, 0.028144, 0.008582, 1.000000
DJI_0303.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755496.518550, 3279258.320497, 42.370383, 755494.028751, 3279259.585001, 60.131000, 5.000000, 5.000000, 10.000000, 0.730475, -2.621813, -150.556776, 0.006278, 0.006330, 0.047278, 0.026188, 0.028007, 0.008585, 1.000000
DJI_0304.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755497.994781, 3279256.781506, 42.345143, 755495.421198, 3279258.140864, 60.131000, 5.000000, 5.000000, 10.000000, 0.249071, -2.746341, -150.741995, 0.006481, 0.006317, 0.047150, 0.027999, 0.027129, 0.008914, 1.000000
DJI_0305.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755499.255704, 3279255.305187, 42.339216, 755496.631915, 3279256.874374, 60.131000, 5.000000, 5.000000, 10.000000, 0.449730, -3.050631, -149.844853, 0.006585, 0.006477, 0.047104, 0.028316, 0.028525, 0.008733, 1.000000
DJI_0306.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755500.607400, 3279254.023688, 42.442453, 755498.089364, 3279255.413232, 60.131000, 5.000000, 5.000000, 10.000000, 0.045365, -2.943090, -150.799966, 0.006839, 0.007102, 0.047602, 0.030931, 0.030969, 0.009173, 1.000000
DJI_0307.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755501.980437, 3279252.553105, 42.618659, 755499.491848, 3279253.883054, 60.031000, 5.000000, 5.000000, 10.000000, 0.473542, -2.539752, -150.403440, 0.006658, 0.006703, 0.048449, 0.027737, 0.029034, 0.008967, 1.000000
DJI_0308.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755503.334673, 3279251.126118, 42.591317, 755500.971385, 3279252.397766, 60.131000, 5.000000, 5.000000, 10.000000, 0.781629, -2.083766, -150.146512, 0.006568, 0.006867, 0.048318, 0.027289, 0.030128, 0.009209, 1.000000
DJI_0309.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755504.588517, 3279249.561675, 42.746165, 755501.944025, 3279251.064233, 60.031000, 5.000000, 5.000000, 10.000000, -0.194169, -2.911222, -150.400304, 0.007027, 0.007132, 0.049021, 0.029805, 0.030016, 0.009746, 1.000000
DJI_0310.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755505.891680, 3279248.315358, 42.830454, 755503.562221, 3279249.637563, 60.131000, 5.000000, 5.000000, 10.000000, 0.452487, -3.358234, -144.346449, 0.007257, 0.007001, 0.049369, 0.029564, 0.030592, 0.009980, 1.000000
DJI_0311.JPG, 0, FC6310_8.8_5472x3648 (RGB)(1), 755507.217172, 3279246.941420, 42.967973, 755504.718352, 3279248.403723, 60.031000, 5.000000, 5.000000, 10.000000, 0.196710, -2.377758, -148.471628, 0.006733, 0.007407, 0.050065, 0.028717, 0.031567, 0.010274, 1.000000
